http://www.stylecraze.com/articles/celebrity-inspired-bob-hairstyles-for-dark-skinned-women/;The Swoop Bangs Cut;Holy hell, how adorable do those swoop bangs look?! Homegirl is absolutely killing it with this bangsy bob, and you can too! All you need to do is get a short pixie bob with long bangs, curl all your hair, and let your bangs fall in a swoop down one side of your forehead. Done!;http://cdn2.stylecraze.com/wp-content/uploads/2015/06/The-Swoop-Bangs-Cut.jpg;The Swoop Bangs Cut;https://www.instagram.com/p/4QOR2gouVu/
http://www.stylecraze.com/articles/celebrity-inspired-bob-hairstyles-for-dark-skinned-women/;Curly Swoop Bob;I think I'm in love with this hair. Like, actually, truly in love. HOW CAN ANY HAIR BE THIS GORGEOUS? And believe it or not, those are her natural curls. With just a simple short bob, her hair slightly parted on one side, and her beautiful curls swooping down the front, she manages to create a stunning look.;http://cdn2.stylecraze.com/wp-content/uploads/2015/06/Curly-Swoop-Bob-1.jpg;Curly Swoop Bob;https://www.instagram.com/p/4QOPVcouVo/
http://www.stylecraze.com/articles/celebrity-inspired-bob-hairstyles-for-dark-skinned-women/;Tousled Bob With Eyebrow Grazing Bangs;Every variation of the bob cut and bangs look has been done. So, why not try out something new? Take this look, for example. The super short bob has been curled, and then tousled up, to create a soft and romantic look. A twist has been added by cutting some short, straight cut bangs that end slightly above her eyebrows.;http://cdn2.stylecraze.com/wp-content/uploads/2015/06/Tousled-Bob-With-Eyebrow-Grazing-Bangs.jpg;Tousled Bob With Eyebrow Grazing Bangs;https://www.instagram.com/p/BLtgMnrBXJ7/
http://www.stylecraze.com/articles/celebrity-inspired-bob-hairstyles-for-dark-skinned-women/;Crimson Round Bob;Everyone seems to opt for more fiery shades when coloring their hair red. Why not try something a little more on the toned down side? This crimson hue done on a short round bob pairs really well with darker skin tones and looks absolutely stunning. The long side swept bangs gradually and beautifully blend into the bob itself.;http://cdn2.stylecraze.com/wp-content/uploads/2015/06/Crimson-Round-Bob.jpg;Crimson Round Bob;https://www.instagram.com/p/BK_ojS6hVcq/
http://www.stylecraze.com/articles/celebrity-inspired-bob-hairstyles-for-dark-skinned-women/;Sunset Pixie Bob;Look, there is a reason why the internet is inundated with pictures of sunsets. It's because they are absolutely stunning and restore your faith in God. So, if you can get that same sunset effect on your hair, then why not give it a try? This adorable pixie bob has been cut evenly on all sides and contrasted with an undercut on one. The beautifully blended shades of yellow and orange create a dazzling sunset effect that is just elevated by the straightened side swept bangs.;http://cdn2.stylecraze.com/wp-content/uploads/2015/06/Sunset-Pixie-Bob.jpg;Sunset Pixie Bob;https://www.instagram.com/p/BKZdNfBBLmY/
http://www.stylecraze.com/articles/celebrity-inspired-bob-hairstyles-for-dark-skinned-women/;Super Blunt Edged Long Bob;So many of us shy away from getting blunt ended haircuts because they look 'weird.' Or, at least, I do. But now that I have seen it done this way, I say, go for it. The super blunt long bob is slightly A-line in structure and styled in a poker straight manner, which makes it look edgy, yet professional.;http://cdn2.stylecraze.com/wp-content/uploads/2015/06/Super-Blunt-Edged-Long-Bob.jpg;Super Blunt Edged Long Bob;https://www.instagram.com/p/BKdSEtMjMRC/
http://www.stylecraze.com/articles/celebrity-inspired-bob-hairstyles-for-dark-skinned-women/;Burgundy Bob With Dense Bangs;Not gonna lie, I'm a sucker for burgundy hair. And this A-line structured bob does full justice to it. This short in the back, long on the sides cut has been has been elevated to a whole new level by coloring all the hair on top in that beautiful deep red shade and leaving the hair under it natural black. The dense straight cut bangs that fall smack-dab on the eyebrows is super chic.;http://cdn2.stylecraze.com/wp-content/uploads/2015/06/Burgundy-Bob-With-Dense-Bangs.jpg;Burgundy Bob With Dense Bangs;https://www.instagram.com/p/BKYvxtKDbR1/
http://www.stylecraze.com/articles/celebrity-inspired-bob-hairstyles-for-dark-skinned-women/;Curled Up Bob;Here's another fun idea to change up your bob look. If your bob is of medium length, you could play around with a curling iron to create tight curls to transform it into a shorter bob, as pictured above. Add a slight A-line structure to it and part it to the side to add some funk to your look.;http://cdn2.stylecraze.com/wp-content/uploads/2015/06/Curled-Up-Bob.jpg;Curled Up Bob;https://www.instagram.com/p/BFL88WyAml0/
http://www.stylecraze.com/articles/celebrity-inspired-bob-hairstyles-for-dark-skinned-women/;Dark Roots Curly Bob;I'm sure that your Instagram feed these days is filled with pictures of women showing off their ombre hair. So here's a look that deviates from this mainstream style and creates a niche for itself. The dark roots in this curly short bob change into a golden blonde at the bottom without much of a gradual transition, which is exactly what makes this hair look so fresh and daring.;http://cdn2.stylecraze.com/wp-content/uploads/2015/06/Dark-Roots-Curly-Bob.jpg;Dark Roots Curly Bob;https://www.instagram.com/p/BJTOzCKgj7-/
http://www.stylecraze.com/articles/celebrity-inspired-bob-hairstyles-for-dark-skinned-women/;Bronze Curly Bob;This haircut and style looks simply surreal. With its perfectly structured curls that flow down like molten bronze, it looks like something out of a dream. Or a vintage Hollywood movie poster. The long bob has been curled on its lower half to make it look like a mid-length bob and swept to the side to create a pin-up effect.;http://cdn2.stylecraze.com/wp-content/uploads/2015/06/Bronze-Curly-Bob.jpg;Bronze Curly Bob;https://www.instagram.com/p/BDmU2pMu73g/
